CustomerID  NumberOfSales
22147       1
22148       1
22149       1
22150       1
22151       1
22152       1
22153       1
22154       1
22155       1
22156       1
22157       1
22158       1
22159       1
22160       1
22161       1
22162       1
22163       1
22164       1
22165       1
22166       1
22167       1
22119       1
22115       1
22116       1
22113       1
22110       1
22111       1
22051       1
22052       1
22053       1
22054       1
22055       1
22056       1
22057       1
22042       1
22043       1
22044       1
22045       1
22046       1
22047       1
22048       1
22049       1
22034       1
22035       1
22036       1
22037       1
22038       1
22039       1
22040       1
22059       1
22060       1
22061       1
22062       1
22063       1
22064       1
22065       1
22066       1
22067       1
22068       1
22069       1
22070       1
22071       1
22072       1
22073       1
22074       1
22075       1
22076       1
22077       1
22078       1
22079       1
22080       1
22081       1
22082       1
22083       1
22084       1
22085       1
22086       1
22087       1
22088       1
22089       1
22090       1
22091       1
22092       1
22093       1
22094       1
22095       1
22096       1
22097       1
22098       1
22099       1
22100       1
22101       1
22102       1
22103       1
22104       1
22105       1
22106       1
22107       1
22108       1
22015       1
22016       1
22017       1
22018       1
22019       1
22020       1
22021       1
22022       1
22023       1
22024       1
22025       1
22026       1
22027       1
22028       1
22029       1
22009       1
22010       1
22011       1
22012       1
22013       1
22005       1
22006       1
22007       1
22001       1
22002       1
22003       1
21997       1
21998       1
21995       1
21988       1
21989       1
21990       1
21991       1
21992       1
21993       1
21981       1
21977       1
21978       1
21975       1
21967       1
21970       1
21971       1
21972       1
21973       1
21940       1
21941       1
21942       1
21960       1
21961       1
21962       1
21963       1
21964       1
21965       1
21952       1
21953       1
21954       1
21898       1
21890       1
21896       1
21922       1
21923       1
21924       1
21925       1
21926       1
21927       1
21928       1
21929       1
21930       1
21931       1
21932       1
21933       1
21934       1
21935       1
21936       1
21937       1
21938       1
21900       1
21901       1
21902       1
21903       1
21904       1
21905       1
21906       1
21907       1
21908       1
21909       1
21910       1
21911       1
21912       1
21913       1
21914       1
21915       1
21916       1
21917       1
21918       1
21919       1
21920       1
21887       1
21883       1
21884       1
21656       1
21657       1
21653       1
21654       1
